sn,fault_time,label,msg_feature,server_model,venus_feature,crashdump_feature
SERVER_9549,2020-10-07 00:46:00,2,"[[369, 23, 4]]",33,"[[0, 0, 0]]","[0, 0]"
SERVER_9611,2020-09-29 02:33:00,1,"[[271, 36, 4], [5, 36, 4]]",33,"[[0, 0, 0]]","[0, 0]"
SERVER_7722,2020-08-17 08:57:00,1,"[[271, 36, 4]]",33,"[[0, 0, 0]]","[0, 0]"
SERVER_26322,2020-03-25 10:18:00,0,"[[271, 36, 4]]",33,"[[0, 0, 0]]","[0, 0]"
SERVER_13359,2020-07-03 11:57:00,2,"[[253, 23, 4]]",33,"[[0, 0, 0]]","[0, 0]"
SERVER_8021,2020-11-05 16:29:00,2,"[[220, 152, 4], [372, 8, 9], [372, 8, 4]]",33,"[[0, 0, 0]]","[0, 0]"
SERVER_9535,2020-10-19 23:48:00,2,"[[377, 23, 4]]",33,"[[0, 0, 0]]","[0, 0]"
SERVER_8367,2020-01-01 17:03:00,2,"[[389, 23, 4]]",33,"[[0, 0, 0]]","[0, 0]"
SERVER_12844,2020-09-01 11:01:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_13334,2020-09-17 11:39:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_26611,2020-07-13 05:11:00,0,"[[234, 242, 4], [806, 349, 4], [236, 3, 4], [233, 26, 4], [233, 20, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11179,2020-09-21 02:09:00,2,"[[228, 95, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11313,2020-07-11 05:29:00,2,"[[228, 95, 4], [234, 242, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11569,2020-04-24 12:06:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11861,2020-08-08 07:57:00,2,"[[228, 95, 4], [234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12085,2020-03-16 21:41:00,1,"[[806, 349, 4], [808, 8, 4], [236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_8609,2020-09-14 06:11:00,2,"[[228, 95, 4], [234, 242, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12328,2020-05-01 21:02:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11346,2020-03-02 02:27:00,2,"[[228, 95, 4], [234, 242, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11346,2020-07-08 08:29:00,2,"[[228, 95, 4], [234, 242, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11918,2020-02-04 15:41:00,3,"[[214, 13, 4], [207, 13, 4], [233, 20, 4], [238, 131, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12872,2020-01-26 01:37:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11549,2020-06-12 10:10:00,1,"[[236, 3, 0]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11131,2020-07-10 19:25:00,2,"[[228, 95, 4], [234, 242, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11461,2020-04-09 02:18:00,2,"[[808, 8, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12139,2020-02-26 18:13:00,1,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12834,2020-01-15 15:35:00,3,"[[234, 805, 4], [804, 252, 4], [806, 349, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11531,2020-05-31 13:12:00,1,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11868,2020-08-16 02:30:00,2,"[[228, 95, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11710,2020-11-09 12:31:00,2,"[[228, 95, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12507,2020-04-19 04:38:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11303,2020-10-30 19:38:00,2,"[[228, 95, 4], [234, 242, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_26576,2020-04-24 12:28:00,0,"[[808, 8, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12179,2020-06-07 14:57:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12132,2020-11-18 04:01:00,2,"[[233, 26, 4], [233, 20, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12855,2020-02-24 14:31:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_20139,2020-05-20 16:09:00,2,"[[228, 95, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11319,2020-10-25 15:32:00,2,"[[228, 95, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11645,2020-06-27 11:12:00,2,"[[228, 95, 4], [234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12516,2020-07-13 08:49:00,2,"[[228, 132, 4], [804, 252, 4], [234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_13326,2020-04-07 17:48:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12054,2020-03-06 17:34:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12550,2020-05-29 18:21:00,3,"[[234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12500,2020-09-30 04:16:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12852,2020-08-23 11:41:00,2,"[[228, 95, 4], [236, 3, 4], [236, 3, 0]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_10284,2020-03-02 14:48:00,2,"[[234, 805, 4], [804, 252, 4], [228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_20137,2020-10-02 04:59:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12097,2020-10-15 22:23:00,1,"[[236, 3, 4], [233, 26, 4], [233, 20, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[29, 5]"
SERVER_12550,2020-04-17 22:09:00,1,"[[236, 3, 4], [233, 26, 4], [233, 20, 4], [234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11580,2020-05-11 23:57:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12021,2020-04-09 11:07:00,2,"[[234, 242, 4], [233, 26, 4], [233, 20, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11730,2020-11-10 02:51:00,2,"[[228, 95, 4], [234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12494,2020-02-08 00:18:00,2,"[[228, 95, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11399,2020-08-20 17:26:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11418,2020-03-26 12:38:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_10288,2020-01-18 09:33:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12640,2020-11-24 00:13:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11778,2020-09-13 09:57:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11544,2019-12-29 02:49:00,3,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11045,2020-05-12 03:22:00,2,"[[228, 95, 4], [256, 132, 4], [236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11823,2020-03-09 18:42:00,3,"[[234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11410,2020-04-10 02:29:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12302,2020-01-11 13:01:00,3,"[[234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11322,2020-03-22 04:17:00,2,"[[228, 95, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_13332,2020-07-25 05:31:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12557,2020-08-20 17:47:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11168,2020-05-11 23:27:00,3,"[[233, 26, 4], [233, 20, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11746,2020-09-30 00:21:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11566,2020-08-27 17:08:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_26615,2020-02-06 15:10:00,0,"[[256, 132, 4], [236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11185,2020-04-01 03:40:00,2,"[[228, 95, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11547,2020-06-05 02:09:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12007,2020-01-31 16:57:00,2,"[[228, 95, 4], [256, 132, 4], [236, 3, 4], [806, 349, 4], [233, 26, 4], [233, 20, 4], [234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12965,2020-04-09 19:52:00,3,"[[234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11531,2020-10-17 20:01:00,1,"[[234, 805, 4], [804, 252, 4], [236, 3, 4]]",43,"[[0, 0, 0]]","[3, 5]"
SERVER_11917,2020-09-19 11:31:00,1,"[[256, 132, 4], [236, 3, 4], [233, 26, 4], [233, 20, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11739,2019-12-31 19:31:00,2,"[[228, 95, 4], [256, 132, 4], [236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12476,2020-08-27 20:29:00,2,"[[234, 805, 4], [228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11986,2020-08-30 01:51:00,2,"[[228, 95, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12861,2020-09-05 11:26:00,1,"[[808, 8, 4], [234, 805, 4], [804, 252, 4]]",43,"[[77, 751, 80]]","[0, 0]"
SERVER_12502,2020-11-22 13:07:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11167,2020-05-13 03:09:00,2,"[[228, 95, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12073,2020-09-07 13:39:00,1,"[[808, 8, 4]]",43,"[[62, 63, 64]]","[0, 0]"
SERVER_11779,2020-10-21 17:26:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11822,2020-03-15 10:41:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11350,2020-10-18 01:04:00,2,"[[228, 95, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12861,2020-07-31 11:47:00,1,"[[236, 3, 4], [256, 132, 4], [233, 26, 4], [233, 20, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11908,2020-01-29 01:18:00,2,"[[228, 95, 4], [234, 805, 4], [220, 152, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11318,2020-06-29 23:36:00,3,"[[234, 242, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12201,2020-07-18 21:29:00,1,"[[236, 3, 4], [233, 26, 4], [233, 20, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12318,2020-01-01 00:13:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_8227,2020-10-31 00:33:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11618,2020-03-15 09:11:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12131,2020-10-31 07:06:00,3,"[[233, 26, 4], [214, 49, 4], [207, 764, 4], [207, 42, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12908,2020-05-29 12:12:00,2,"[[228, 95, 4], [228, 23, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11484,2020-04-07 16:11:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11606,2020-04-10 21:09:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12477,2020-08-19 18:56:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11354,2020-06-17 20:15:00,2,"[[228, 23, 4], [228, 95, 4], [234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12328,2020-03-18 15:01:00,2,"[[228, 95, 4], [234, 242, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11865,2020-10-05 05:32:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12155,2020-05-10 12:41:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_26268,2020-05-30 16:12:00,0,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_26598,2020-04-23 00:50:00,0,"[[234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_7761,2020-01-24 21:37:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11273,2020-07-27 20:20:00,2,"[[228, 23, 4], [228, 95, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11299,2020-04-06 08:11:00,2,"[[228, 95, 4], [234, 242, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12864,2020-01-04 21:36:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_26600,2020-10-15 03:44:00,0,"[[236, 3, 0], [236, 3, 4], [233, 26, 4], [233, 20, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[9, 72]"
SERVER_11820,2020-03-04 09:12:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11352,2020-10-18 10:16:00,2,"[[228, 95, 4], [256, 132, 4], [236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12166,2020-09-24 08:40:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12500,2020-11-05 17:34:00,1,"[[236, 3, 4], [808, 8, 4]]",43,"[[40, 53, 750]]","[12, 88]"
SERVER_7677,2020-01-17 12:01:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11937,2020-04-13 21:56:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11127,2020-01-16 02:21:00,2,"[[228, 95, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11327,2020-07-28 20:34:00,2,"[[228, 95, 4], [234, 242, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11308,2020-07-13 09:57:00,2,"[[228, 95, 4], [234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11363,2020-02-09 06:22:00,1,"[[808, 8, 4], [234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11461,2020-04-09 02:20:00,1,"[[808, 8, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_20577,2020-08-16 12:07:00,1,"[[808, 8, 4], [234, 242, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12085,2020-03-16 20:03:00,3,"[[806, 349, 4], [808, 8, 4], [236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11953,2020-02-04 20:42:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11920,2020-09-20 19:03:00,2,"[[228, 95, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11767,2020-05-16 09:30:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_8515,2020-05-23 07:52:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12043,2020-02-02 05:26:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12244,2020-04-19 13:50:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11484,2020-04-11 00:59:00,2,"[[234, 805, 4], [228, 95, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11425,2020-05-18 17:47:00,1,"[[808, 8, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_26604,2020-02-21 13:10:00,0,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11978,2020-03-05 07:38:00,2,"[[228, 95, 4], [256, 132, 0], [256, 132, 4], [236, 3, 0], [236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12796,2020-02-23 07:53:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11883,2020-09-10 10:45:00,2,"[[228, 95, 4], [256, 132, 4], [236, 3, 4], [806, 349, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11987,2020-01-20 03:38:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12882,2020-03-24 13:41:00,1,"[[236, 3, 0], [236, 3, 4], [233, 26, 4], [233, 20, 4], [234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12904,2020-09-13 11:02:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11969,2020-02-20 07:43:00,1,"[[236, 3, 4], [236, 3, 0]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_7681,2020-07-17 17:35:00,2,"[[228, 95, 4], [234, 242, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11774,2020-03-15 07:10:00,1,"[[236, 3, 4], [236, 3, 0]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11823,2020-04-11 21:09:00,2,"[[228, 23, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11715,2020-01-12 16:38:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11562,2020-05-29 13:25:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_20512,2020-06-03 22:14:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11854,2020-03-02 04:41:00,1,"[[236, 3, 0], [236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11906,2020-11-09 20:11:00,1,"[[808, 8, 4], [234, 242, 4], [804, 252, 4]]",43,"[[2, 319, 59]]","[0, 0]"
SERVER_11963,2020-07-10 15:33:00,2,"[[228, 95, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11531,2020-11-21 04:32:00,0,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_10607,2020-11-23 07:29:00,3,"[[207, 764, 4], [207, 764, 9]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_8625,2020-08-10 07:14:00,3,"[[207, 49, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11578,2020-10-07 06:10:00,1,"[[236, 3, 4], [806, 349, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11911,2020-03-24 13:39:00,2,"[[228, 95, 4], [234, 242, 4], [220, 152, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11951,2020-03-21 06:40:00,1,"[[808, 8, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12170,2020-03-01 04:45:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11641,2020-03-25 11:14:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12907,2020-08-27 02:54:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12069,2020-08-05 04:46:00,1,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12226,2020-04-23 21:40:00,1,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_7532,2020-07-28 00:09:00,1,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11418,2020-02-19 12:46:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11282,2020-09-13 08:12:00,2,"[[228, 95, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11563,2020-09-15 04:48:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12606,2020-05-18 10:36:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12139,2020-03-15 07:44:00,1,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11898,2020-09-10 19:52:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11276,2020-10-29 06:27:00,2,"[[228, 95, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11794,2020-01-14 20:04:00,2,"[[228, 95, 4], [234, 242, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11673,2020-09-07 08:37:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12822,2020-10-16 01:41:00,1,"[[236, 3, 4]]",43,"[[2, 3, 4]]","[89, 28]"
SERVER_12057,2020-02-12 18:40:00,2,"[[228, 95, 4], [234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12220,2020-03-11 03:14:00,1,"[[236, 3, 0]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11992,2020-05-13 20:17:00,2,"[[228, 95, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11758,2020-07-07 12:46:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11328,2020-09-23 13:56:00,2,"[[228, 95, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11396,2020-11-24 08:30:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_26577,2020-11-03 21:15:00,0,"[[808, 8, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11756,2020-11-12 17:19:00,2,"[[228, 95, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_13118,2020-03-17 03:04:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11621,2020-01-09 22:43:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12903,2020-11-04 14:03:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11952,2020-07-11 10:37:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11873,2020-07-10 17:07:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11323,2020-01-18 14:27:00,2,"[[228, 95, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11463,2020-01-18 13:43:00,3,"[[233, 26, 4], [233, 20, 4], [234, 242, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11634,2020-09-23 09:32:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_26258,2020-04-09 04:42:00,0,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_13020,2020-04-18 21:04:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11590,2020-04-11 14:09:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11944,2020-04-08 17:21:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11611,2020-05-01 23:55:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12270,2020-06-07 15:10:00,1,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12134,2020-10-16 11:34:00,1,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_9134,2020-03-19 07:54:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11742,2020-10-17 06:32:00,2,"[[804, 252, 4], [228, 95, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12479,2020-05-09 02:43:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_20423,2020-04-30 19:12:00,1,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11932,2020-07-23 02:46:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11783,2020-07-02 12:29:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11134,2020-04-16 10:48:00,2,"[[228, 95, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11767,2020-06-05 01:37:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12881,2020-07-01 08:06:00,2,"[[228, 95, 4], [234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12602,2020-08-27 01:06:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_7896,2020-11-06 15:24:00,3,"[[214, 49, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12270,2020-10-11 07:11:00,1,"[[236, 3, 4]]",43,"[[0, 0, 0]]","[33, 8]"
SERVER_11586,2020-10-27 10:14:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_9137,2020-05-28 01:27:00,2,"[[228, 23, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_12919,2020-03-25 10:14:00,1,"[[808, 8, 4], [234, 805, 4], [804, 252, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11819,2020-05-25 07:51:00,3,"[[234, 805, 4]]",43,"[[0, 0, 0]]","[0, 0]"
SERVER_11529,2020-09-15 08:41:00,2,"[[234, 242, 4], [233, 26, 4]]",43,"[[0, 0, 0]]","[0, 0]"
