,label,feature_less,feature_more
2126,[2],"[[-1.6226846   4.1062875  -0.57733166 -1.0706517  -1.5516174   3.8677545
  -1.4184754   3.290004   -1.8836625   0.36062428]]","[[-0.1611139  -0.6794506   1.7987542   1.0025063   0.01981919  0.77993363
   0.8477445  -0.6931588  -3.5409265  -2.3180034   0.5790349  -0.56014496
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -0.27308106  1.498756    0.71913296 -0.85647637
   0.20073523 -0.02178276 -0.15648785  1.4291263   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2127,[3],"[[ 0.72080636 -0.4822062   4.693086   -0.54976606  0.491175   -1.4216518
   1.7800741  -2.5955253   2.2744977   0.39525253]]","[[ 0.0647274  -0.6529414  -0.29240048  0.6236328   0.5693748  -0.02685046
   0.01065966  1.4245987  -0.09871393 -1.1819925  -1.2513107   2.1261818
  -2.244659   -1.833231   -1.1586426  -0.62414     0.7965865  -0.5003125
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  0.28672928 -0.23370014  0.79903084  1.2422466
   0.7714835  -0.0133016  -0.09655831 -0.4990526   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2128,[1],"[[ 2.0685422  -1.8012419  -1.500171    1.5799978   1.1365464   0.47980016
  -0.592449    3.1687343   0.74220246  0.13079569]]","[[-0.9087845  -1.2402601  -0.15206002 -0.49998474 -0.96002835  0.94117695
   0.73708284  0.42848444  0.16004059  0.7033918  -1.7129229  -0.82157636
   1.1111808   1.1281873  -0.62630105  0.5614888  -0.5693374   2.1228979
  -0.88159597  0.6076839   1.8332069   0.2960404  -0.8843411   0.8401377
   1.3416959  -0.39539358 -0.27308106  1.498756    0.71913296 -0.85647637
   0.20073523 -0.02178276 -0.15648785  1.4291263   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2129,[2],"[[ 0.06654418  0.45566556 -0.02930975  0.0112009  -1.1134391   1.6075065
  -2.209927    2.927557   -0.21842057 -0.08867971]]","[[-0.45798194 -1.318566   -0.29602876 -0.03586917 -1.0475805   0.8596474
   0.3951496  -0.81258595 -0.7192401   0.5409659  -0.2676785  -1.5858206
   0.4894403   0.5434462  -0.79606515 -0.19155277 -0.8722441  -0.54386914
  -0.88159585  0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  1.8783472   2.1654403   0.05413758  0.45009673
   1.832644    1.2239258  -0.5037672   0.39401498  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2130,[2],"[[-0.668501    3.187172   -0.39501327 -0.13658056 -0.7200853   3.372951
  -2.7775989   3.7687945  -1.3967907  -0.4963635 ]]","[[-0.58852327 -0.67168754 -0.9354092   0.3146946  -0.5467034   1.8469512
   0.09725451 -1.274837   -1.0354804   0.29735133  0.43824726 -1.5446298
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  1.8783472   2.1654403   0.05413758  0.45009673
   1.832644    1.2239258  -0.5037672   0.39401498  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2131,[3],"[[-0.14598897  0.6420041   1.5239615  -0.05039409 -0.44973862  0.6033428
   0.08670262 -0.1253764   1.1819618   0.06599613]]","[[-0.00674655 -0.2651989   0.27636003 -0.17003092  1.615339   -0.13307886
  -0.02673787  0.54459476  1.4636185  -0.75021744 -0.40434462 -0.730795
  -0.36871886 -0.46396244  0.3904451   0.3299547  -0.5519268  -0.05722886
  -0.8815959   0.6076839   1.8332069   0.29604036 -0.8843411   0.8401377
   1.3416959  -0.39539355  0.47301295  0.65358937 -1.1494476   0.532965
   0.01658177 -0.33268487 -0.711878   -0.1294359   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2132,[3],"[[ 1.0479065  -0.28761414  4.66214     0.56421775  0.23901324 -0.1298201
   1.2674522  -0.16060805  2.116602   -0.03780777]]","[[-1.3416581e+00 -7.5298905e-01 -1.3173456e+00  4.5799963e-02
   3.1856096e-01 -7.1852326e-01 -2.7011192e-01  7.8352427e-01
  -7.8100848e-01 -1.1417121e+00 -6.6173750e-01  2.9971235e-04
   3.3377832e-01 -5.0545588e-02 -2.3237066e+00  4.7378635e-01
   2.0012670e+00 -2.0032215e+00 -9.8637879e-01 -5.5792868e-01
   2.3694396e-01  2.2764304e-01 -2.5171173e-01  1.7433571e+00
   3.6053202e-01  4.0491176e-01 -2.8668839e-01 -3.3245552e+00
   8.3571322e-02 -3.9417529e-01  6.6449267e-01  9.6701849e-01
  -7.4910784e-01 -2.3308058e-01  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
2133,[2],"[[-1.6226846   4.1062875  -0.57733166 -1.0706517  -1.5516174   3.8677545
  -1.4184754   3.290004   -1.8836625   0.36062428]]","[[-0.1611139  -0.6794506   1.7987542   1.0025063   0.01981919  0.77993363
   0.8477445  -0.6931588  -3.5409265  -2.3180034   0.5790349  -0.56014496
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -0.27308106  1.498756    0.71913296 -0.85647637
   0.20073523 -0.02178276 -0.15648785  1.4291263   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2134,[2],"[[-1.1296357   3.0543027   0.7673754   0.29258785 -0.06313096  4.6602054
  -0.67502123  3.9521463   0.10241693 -1.760617  ]]","[[-2.1934698   0.79231554  0.7920375  -0.80582523 -0.0061227   1.744453
  -1.3765332  -1.3136097   1.0166608  -0.17231841 -0.5624786  -1.3351374
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  0.91970134 -1.9365863  -1.0300571  -1.7949632
   0.7081795  -0.2934875   0.07949415  0.28409743  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2135,[2],"[[-2.210988    0.55917764  0.54021233 -1.1506835  -0.89059246  2.3040915
  -1.4498127   3.7876115  -1.3879149   0.76378876]]","[[ 0.54855555  1.634287    0.9665132  -1.0456002  -0.68554956 -1.4907067
  -0.16865948  0.22907233 -0.48115963  0.0540929  -0.09408058 -0.99351835
   2.7540503  -0.2989172  -0.8293699  -0.8553436  -2.254461   -0.49565965
  -0.96184784 -0.28504497  0.610648    0.24365564 -0.39981776  1.5319026
   0.59023404  0.2175508   0.27007747  2.7178774   0.17330831  0.12640676
   1.0609365  -0.9835539  -0.9370693  -0.5967295   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2136,[1],"[[ 1.3576235  -3.1343842  -1.3866336   2.4614038   2.93383     0.17902009
  -0.28673142  3.230648   -1.2955067   0.79317135]]","[[-0.54690766  1.3264625  -1.0160973   1.4136382   0.73576456  0.62391376
   2.4593542   0.55324876  0.20187847  0.254505   -1.7340915   0.92740244
   1.3919247   1.8382616  -1.6308942   0.5355482  -1.05996     3.0698473
  -0.95445484 -0.2028034   0.72327477  0.24848156 -0.44445395  1.4681747
   0.6594617   0.16108404  0.27007747  2.7178774   0.17330831  0.12640676
   1.0609365  -0.9835539  -0.9370693  -0.5967295   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2137,[0],"[[ 0.2716512   0.8446437   3.055371   -0.7349142   2.379495    0.8414056
   0.45660853  1.2343028   2.8885782   0.3765958 ]]","[[-2.0796752   0.47773728  1.5599191  -0.4666011  -1.1593239   2.042945
  -0.09300043  1.3071979  -1.0006334  -0.8690305  -1.7162565   1.1658938
   0.14480352 -0.66776186 -0.7847374   0.37442833  0.13840532 -1.1442803
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -0.01362613 -0.8774595   0.31123617  1.0928694
   1.5572263   2.2508445  -1.7604572  -0.5530842   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2138,[0],"[[ 1.4255381  -1.7639452  -0.43014592  2.2368348   2.6005492   0.52679545
   0.19262522  2.4767942  -0.44755524 -0.7436666 ]]","[[-0.4854869  -0.98531413 -1.1805243  -0.03586811 -0.36746264  0.47736812
   1.3590351   0.45029864 -0.5437957   1.1864985   0.08323088  1.2945987
   1.3621897   1.7642107  -1.5505097   0.4976189  -1.0055424   2.9835827
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843412   0.8401378
   1.3416959  -0.39539358  0.28672928 -0.23370014  0.79903084  1.2422466
   0.7714835  -0.0133016  -0.09655831 -0.4990526   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2139,[3],"[[ 1.6343054  -1.1405338   4.2551327   1.6689616   0.8983335   0.13077043
   1.0374706  -1.1655409   1.4721043  -0.6648489 ]]","[[-0.6391001  -2.0805845  -0.3322869   1.2913026   1.8148742   1.9286789
   0.6203737  -0.6551652   0.8728255  -0.5167174   0.9127509   0.29746726
  -0.03734118 -2.2242503  -0.36294305  0.8649017  -0.12118761  0.94381285
  -1.066094   -1.4446869  -0.9774384   0.17560865  0.22957109  2.4304953
  -0.385904    1.0137568  -0.2866884  -3.3245552   0.08357132 -0.3941753
   0.66449267  0.9670185  -0.74910784 -0.23308058  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2140,[2],"[[-1.9301032   1.0102624   1.6953342   0.20373401 -2.1545513   3.707232
  -0.41384274  3.1015992  -0.8800555  -1.5231076 ]]","[[-1.0948588  -0.7095073   0.32146102 -0.06241552 -0.41081437  0.07264502
  -0.79825956 -0.9834299   0.642716   -1.740574    0.09184513 -1.445566
   0.571217    1.0984398  -2.3848934  -0.70945495 -1.7698678  -0.8613343
  -0.88159597  0.60768396  1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416958  -0.39539358  0.91970134 -1.9365863  -1.0300571  -1.7949632
   0.7081795  -0.2934875   0.07949415  0.28409743  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2141,[1],"[[ 2.5462947 -0.6805196 -1.3846719  1.2784353 -1.5967304  0.5525846
  -0.6987404  2.2759242  1.9320798 -0.1252639]]","[[-0.36194557 -2.0243587   0.46747273 -0.44265524 -1.4986715  -0.5487637
   0.61668444 -0.10505854 -0.25768992  0.6175768  -0.9487246  -1.410173
   0.0368678   0.01964021  1.4213076   0.63294965  0.35935766  0.11442813
  -0.88159585  0.60768384  1.8332068   0.2960404  -0.8843411   0.8401377
   1.3416959  -0.39539355  0.7210859   0.59535927 -1.8780284  -1.7199633
  -0.2837687  -1.1352615   0.36188108  1.8375725   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2142,[3],"[[ 0.5985426  -0.03929133  3.2983015   0.22550662 -1.5890446   0.5689244
   1.1906564   0.08658797  0.8814718  -0.70422196]]","[[ 0.15311752  0.0420941  -0.62087387 -0.8659276   0.77107704 -1.2359236
  -1.334889    0.46534985  0.7235632  -0.05918821  0.13797459  0.4389183
  -1.2324106  -0.18650767  0.128999    0.27019954  0.3109418  -1.0292542
  -0.8815959   0.6076839   1.8332069   0.29604036 -0.88434106  0.8401378
   1.3416959  -0.39539355  1.3136383   0.49810988  0.4682348  -1.041195
   0.2207352  -2.68665     1.143807   -0.01913997  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2143,[3],"[[-0.05053899 -0.34659663  6.698866    0.37258717 -0.82773244 -0.16069381
   2.0286326  -1.4173744   1.7820091  -0.36263925]]","[[ 2.229495   -0.4809242   1.0440507  -0.57498723 -0.12356924  2.3926167
   2.3674192   2.5737784  -0.28547502 -1.3733293   0.20266956  1.6159719
  -0.02503596 -0.6361134  -1.4543216  -1.6667751   2.698807    0.42892116
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  0.91970134 -1.9365863  -1.0300571  -1.7949632
   0.7081795  -0.2934875   0.07949415  0.28409743  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2144,[2],"[[-1.5095922   4.189377    0.2559263  -0.789057   -1.3938344   4.1694584
  -1.2484794   3.349088   -2.3161085  -0.48603407]]","[[-0.1611139  -0.6794506   1.7987542   1.0025063   0.01981919  0.77993363
   0.8477445  -0.6931588  -3.5409265  -2.3180034   0.5790349  -0.56014496
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  1.5498557  -0.30425906  0.4930786  -0.05337541
   0.94059426 -0.30977637  0.98434347  0.44269615  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2145,[1],"[[ 2.9763212  -1.2422351  -0.08350596  1.5843827   1.5222824  -0.26353115
  -0.35511237  1.8218381   1.4930348   0.46977934]]","[[-1.7942796   0.45048013  0.34491616 -0.2502449  -0.1509767  -0.6278752
   1.1537404   1.2257062   0.13109797  0.30214888 -1.2618935  -0.16781935
  -1.1180806   1.3059889   0.45102727  0.59262526 -0.30527502  0.823753
  -0.8903837   0.5099279   1.6993338   0.29030412 -0.8312847   0.9158878
   1.2594091  -0.3282747   0.73650324  0.28650376  0.5172001  -2.0137641
  -0.04817929  0.87529033  0.25122708  0.8222673   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2146,[2],"[[-0.9777664   3.3420215  -1.0273106   0.32588947 -0.6161556   3.1891644
  -1.7892034   4.554039   -0.78886014 -0.5215861 ]]","[[-0.58852327 -0.67168754 -0.9354092   0.3146946  -0.5467034   1.8469512
   0.09725451 -1.274837   -1.0354804   0.29735133  0.43824726 -1.5446298
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -1.8268087   1.650344   -1.4444892  -1.5140556
   1.4286453   0.8094378  -0.14204037 -0.8991974   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2147,[2],"[[-2.9473045   2.0890648   0.5325463  -1.2446208  -2.530864    3.521909
  -0.90616137  3.2353396  -2.4092553   0.18527278]]","[[-0.1611139  -0.6794506   1.7987542   1.0025063   0.01981919  0.77993363
   0.8477445  -0.6931588  -3.5409265  -2.3180034   0.5790349  -0.56014496
   0.63949263  1.1593354  -2.5222564  -0.7820606  -1.8565718  -0.92302555
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -0.27308106  1.498756    0.71913296 -0.85647637
   0.20073523 -0.02178276 -0.15648785  1.4291263   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2148,[1],"[[ 3.7411046  -1.4349222  -1.0887685   2.2903867   0.26559973 -0.6211526
  -0.49533993  1.6722133   1.018109    0.01063105]]","[[-0.8040658  -3.2987866  -0.5170123  -0.13950792 -0.4718405  -0.4527297
   1.5297681   0.33748257 -0.7354101  -0.07727814 -0.86675996  0.13335687
  -1.4640893   2.0405414   0.35332438  0.67226124 -0.45091853  0.9303389
  -0.88159585  0.60768384  1.8332068   0.29604036 -0.88434106  0.8401377
   1.3416958  -0.39539355  0.73650324  0.28650376  0.5172001  -2.0137641
  -0.04817929  0.87529033  0.25122708  0.8222673   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2149,[2],"[[-0.66668475  3.1827965   0.844167   -0.16785732 -0.48834115  3.3177223
  -1.1875422   2.5523572  -1.1502976  -0.8699427 ]]","[[-0.70855445  0.6623121  -0.5411395  -0.72205275  0.6276334   0.5980203
   0.467485   -0.9058278  -0.5952383   0.30248615  0.30048388 -0.7473112
   1.9456985   0.92845416  1.6272004  -1.2731986  -1.6395118  -2.5890007
  -0.88159597  0.6076839   1.8332069   0.2960404  -0.8843411   0.84013784
   1.3416959  -0.39539358  1.6798097  -0.9381466   0.20665598 -0.41783446
  -0.51925784  0.8650797   0.5467142   1.3523136   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2150,[2],"[[-0.668501    3.187172   -0.39501327 -0.13658056 -0.7200853   3.372951
  -2.7775989   3.7687945  -1.3967907  -0.4963635 ]]","[[-0.58852327 -0.67168754 -0.9354092   0.3146946  -0.5467034   1.8469512
   0.09725451 -1.274837   -1.0354804   0.29735133  0.43824726 -1.5446298
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  1.8783472   2.1654403   0.05413758  0.45009673
   1.832644    1.2239258  -0.5037672   0.39401498  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2151,[2],"[[-0.3093465   3.0144684  -0.00871706  0.3282226  -1.1440454   4.245194
  -0.7753819   4.659345   -2.1376495  -1.7039683 ]]","[[-0.58852327 -0.67168754 -0.9354092   0.3146946  -0.5467034   1.8469512
   0.09725451 -1.274837   -1.0354804   0.29735133  0.43824726 -1.5446298
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  1.3136383   0.49810988  0.4682348  -1.041195
   0.2207352  -2.68665     1.143807   -0.01913997  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
