,label,feature_less,feature_more
2775,[3],"[[-0.61034924 -0.21195197 -0.40304843 -0.215553    2.6531756  -0.3546946
   1.9653486  -1.1787851  -0.10622409 -1.0582286 ]]","[[ 0.17760691 -0.15302974 -0.3329441  -1.7765117  -0.06180249 -0.817006
  -1.6281673   1.7896435   0.30269217 -0.09028798 -0.5257264  -1.0663311
  -0.25866085 -1.8174552  -0.06468552 -0.41244736 -0.5893292  -0.9909213
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.08626077  2.8504364   0.33364344  1.1642793
  -0.4752406   0.01376554  1.6830839   2.2321866   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2776,[3],"[[-1.2942863  -0.07692783 -1.2432046   0.07578258  1.8037153  -0.53946096
   1.4638836  -0.95177275  0.8535064  -0.30830568]]","[[-0.4252523  -0.7068084   0.12680107  0.19537818  0.97016835 -0.9015857
  -1.2882466   0.11988948  0.4748604   0.04014099 -0.32697076  0.3671736
   0.80491734  0.6941789  -1.6354091   0.18502389  1.2217467  -1.808918
  -0.72743016 -0.02681369  0.89090043  0.13071226 -0.538533    1.2209787
   0.7142023  -0.19030093 -0.38404125 -2.717745    0.07121618 -0.15024465
   0.02843747  1.2734587  -0.44401443  0.41168287  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2777,[2],"[[ 0.9740719   3.0749707  -1.1169317   1.5155724   2.20895     0.46687734
   2.5816839  -1.4603014   0.62849593  2.7004008 ]]","[[ 0.38162035  1.0992316   0.77510214 -1.2103894  -1.0349292  -1.4470876
   0.1367812   0.287557   -0.39786863  0.09434751 -0.08640057 -0.8753733
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.9579352   0.51874006 -1.3292277  -2.199278
   0.02098217 -1.0850742   0.18486978  1.6834996   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2778,[3],"[[ 0.1306839  -0.13808551  0.64702547 -0.5260907   0.79500645 -0.64650697
   1.3468058  -1.3885221   0.44412506 -0.31362683]]","[[-0.08155655  0.06569687 -0.13393036 -0.89807063  1.2643701   0.30169123
  -0.01865834  0.15779805 -0.09881286  0.41823637  0.5429123  -1.5009776
  -0.5097448  -0.0273187  -0.3250542  -0.32489336  0.87640405  0.5335114
  -0.8330661   0.53356117  1.7536793   0.17382461 -0.91133404  0.9446118
   1.2952564  -0.5364148   0.42449728 -0.36605856 -0.8329434   0.00754405
   0.31455564  1.5853899  -0.8138959  -1.0002236   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2779,[3],"[[-0.21890843  0.1227494   0.01579267 -0.20279369  0.90791285 -0.40744668
   1.7192264  -0.60183614  0.8350955   0.01621909]]","[[ 0.6122563   0.21197955 -0.6482787  -0.09446391  0.16319767 -0.4576034
  -0.16530263 -0.21967906  0.6140596   0.19489706 -0.50923884 -0.21017739
  -0.7663842   0.16047724 -0.99212146 -0.38886255  0.05146094  0.53650665
  -0.8330661   0.5335611   1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.0649977  -2.1772203  -1.1602486  -1.0983276
   0.55807257 -0.32746965  0.19263001 -0.5547563   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2780,[2],"[[ 2.3488743   4.051556   -0.95016396  1.5032493   1.8443583   2.2109761
   1.7806469  -0.4674616   0.9980754   3.6525261 ]]","[[-1.1452905  -0.8129798  -1.3581868   0.36597672 -0.26624188  1.8704382
   0.22796865 -1.0348247  -0.8329509   0.4084159   0.25013846 -1.2207744
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.86745906  0.53595805  0.21541898 -0.70573455
  -0.07429618 -2.715571    1.0806997  -0.12380302  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2781,[1],"[[ 3.5053527   0.02964956  2.9012806  -0.53864586 -0.61373293 -0.91613406
   0.4876238  -0.6255141   0.05187738  0.03382085]]","[[-1.6193924   1.3360554   0.88332933 -0.15260509  1.0520582  -1.2170004
   1.3177159   1.0166866  -0.26519015 -0.28712016 -0.67620087  0.09942833
  -1.6885669   2.3231316   0.5992836   0.65959215 -0.729008    1.0226396
  -0.8330661   0.53356117  1.7536793   0.17382461 -0.9113341   0.9446117
   1.2952564  -0.53641486 -1.2857169   0.5396629  -0.38801846 -1.7111437
   0.45677882  1.9997048  -1.8559295   2.0017173   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2782,[1],"[[ 1.3338301  -0.3040632   2.4896905  -0.6382862  -0.2373367  -0.85917616
   0.76575255 -0.5064514  -0.11093152 -0.42081925]]","[[ 0.21901777  1.0550256  -0.67595816  0.6280333   1.0311644   0.2830426
   1.2619138   0.30970097  0.25964502 -0.4692027  -0.4716581   0.5440608
  -0.48918256 -0.31586286  1.7331334  -0.24603818  0.05923665  0.973701
  -0.8330661   0.5335612   1.7536793   0.17382464 -0.91133416  0.9446118
   1.2952564  -0.53641486  0.42449728 -0.36605856 -0.8329434   0.00754405
   0.31455564  1.5853899  -0.8138959  -1.0002236   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2783,[2],"[[-0.37872243  2.0737095  -1.3806548   0.72373015  1.0565076   0.6271489
   2.4897091  -0.97833675  0.97932994  1.6455927 ]]","[[ 0.6096499  -0.2923392  -0.12873217 -0.57037616 -0.27377063 -0.74322677
  -0.81864935 -1.0739896  -0.00800928 -0.4340369  -0.2521742  -1.0431398
   1.6743214   0.0251935  -0.7812833  -0.47250256 -1.4933927   0.00762505
  -0.8330661   0.53356117  1.7536794   0.17382464 -0.9113342   0.9446118
   1.2952564  -0.53641486  0.0649977  -2.1772203  -1.1602486  -1.0983276
   0.55807257 -0.32746965  0.19263001 -0.5547563   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2784,[1],"[[ 4.0772047   0.3116712   3.7205353  -0.48528272 -1.6556017   0.24561673
  -0.47998306 -0.2738636  -0.19653809  0.34346274]]","[[-0.96051776 -0.30822423  0.42490152  1.8290894  -1.8601471   1.1918584
   1.4769833   0.643579   -0.34528622  1.3243886  -0.08107536  0.32848275
  -0.88940024 -0.1378649   3.6799657   0.19272609 -0.49506232  2.0722334
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.40770972  2.7796607   0.27346     0.04647752
   1.1746277  -1.0431855  -0.798237   -0.65964025  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2785,[2],"[[ 2.3488743   4.051556   -0.95016396  1.5032493   1.8443583   2.2109761
   1.7806469  -0.4674616   0.9980754   3.6525261 ]]","[[-1.1452905  -0.8129798  -1.3581868   0.36597672 -0.26624188  1.8704382
   0.22796865 -1.0348247  -0.8329509   0.4084159   0.25013846 -1.2207744
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.86745906  0.53595805  0.21541898 -0.70573455
  -0.07429618 -2.715571    1.0806997  -0.12380302  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2786,[3],"[[-0.7603012  -0.21740633  0.708941   -0.20757657  0.7413547  -1.5595955
   1.0017937  -0.9247821   0.6995293   0.2109335 ]]","[[ 0.535021    0.6705264   0.72615325 -0.23973949  1.7057985   1.2611848
  -0.8701383   0.10430625  1.423376   -1.693354    1.349632    0.67502576
  -0.86186427 -0.46912518  0.28802463  1.9878352  -0.14533155 -0.3500938
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.69295734  0.15648818  0.42115587 -1.8339952
  -0.26211968  0.7509613   0.08853526  0.8186538   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2787,[2],"[[ 2.4908493   3.9299698  -0.7011312   1.1992279   2.0378704   0.47036684
   1.6962415  -1.1951604   1.2640471   3.842957  ]]","[[-2.4251192   1.1477351  -1.4604217   0.3863838   0.97417843 -0.0603299
   0.02136774 -0.762046   -0.81778485 -0.66325855  1.8667494  -0.50575477
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.9579352   0.51874006 -1.3292277  -2.199278
   0.02098217 -1.0850742   0.18486978  1.6834996   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2788,[3],"[[ 0.05635339 -0.56713337  0.7396481  -0.52957535  0.73855454 -1.4656354
   0.44445303 -0.89889544  0.4888218  -0.15896314]]","[[-0.09870019  0.49042484 -0.07242095  0.02044685  0.67218494  0.29136434
  -0.43435577  0.33315483  0.94845647 -0.66764927  1.0470679   0.7322932
  -0.7617976  -0.12470435  0.14936765  0.7543407   0.48737177 -0.01632437
  -0.75725     0.13137399  1.1344534   0.1428824  -0.6437706   1.1429634
   0.8782274  -0.28800508  0.69295734  0.15648818  0.42115587 -1.8339952
  -0.26211968  0.7509613   0.08853526  0.8186538   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2789,[2],"[[ 0.24669695  3.5974116  -0.8572128   1.2056776   2.5650845   0.8682006
   2.7629073  -0.5834338   0.98015726  3.6217961 ]]","[[-2.5740533   0.3612049   0.6050713  -0.8603038  -0.21975964  1.5674887
  -1.7006824  -1.3918854   1.1679139  -0.15203378 -0.696497   -1.2584621
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.0649977  -2.1772203  -1.1602486  -1.0983276
   0.55807257 -0.32746965  0.19263001 -0.5547563   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2790,[2],"[[ 0.66501063  3.5894396  -1.8058438   1.3209163  -0.22637773  3.1135
   3.5049722  -0.13822694  1.0565755   2.4183464 ]]","[[-0.61479586 -0.85247993  1.8479526   1.0315781  -0.48936352  0.7506082
   0.93285227 -0.7393818  -3.5499322  -2.2753258   0.35703036 -0.71610826
   0.27231416  0.6770385  -2.4434972  -0.45439678 -1.2776635  -0.9586164
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.36551487 -0.10355464  0.44613266  0.90444076
   0.8176266   0.11712248  0.20982397 -0.50735664  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2791,[1],"[[ 3.2909496   1.1960889   0.30833837 -0.43659753 -0.31593803  0.8325308
   0.2047773  -0.54640365  1.2042161   0.45568284]]","[[-1.04948     1.1221582  -1.5389183   0.75118315  1.679525   -0.2689582
  -0.42344323  0.32344425 -0.297077   -0.2515431   0.06939016 -0.38820198
   0.91228676  1.5888317  -1.5211012   0.20960705 -0.81724656  2.7463431
  -0.83306617  0.5335612   1.7536794   0.17382462 -0.91133416  0.9446118
   1.2952565  -0.5364149   0.86745906  0.53595805  0.21541898 -0.70573455
  -0.07429618 -2.715571    1.0806997  -0.12380302  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2792,[2],"[[ 2.0578017  4.118103  -1.0696123  1.0311865  1.6709644  2.0487967
   1.4452323 -1.2410159  0.6267714  3.2737203]]","[[-1.1452905  -0.8129798  -1.3581868   0.36597672 -0.26624188  1.8704382
   0.22796865 -1.0348247  -0.8329509   0.4084159   0.25013846 -1.2207744
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  1.6488135   2.2214546  -0.30641526  0.7052948
   1.5084281   0.97267467 -0.52446276  0.3763767   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2793,[2],"[[ 1.3879733   3.4461298  -0.01992264  1.1681937   2.3837783   1.0539287
   2.2134516  -0.2539194   1.0951896   3.2319326 ]]","[[-1.6498718   1.2758185  -1.1930856  -0.4618874  -0.43943772  0.6763467
   0.87165624 -1.794659    0.20246023  1.0730479  -0.20920728  0.36756137
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.0649977  -2.1772203  -1.1602486  -1.0983276
   0.55807257 -0.32746965  0.19263001 -0.5547563   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2794,[2],"[[ 1.4993236   3.5832129  -1.7173812   1.0318005  -0.5185219   2.6885178
   3.1644676  -0.26221666  1.136043    2.7073796 ]]","[[-0.61479586 -0.85247993  1.8479526   1.0315781  -0.48936352  0.7506082
   0.93285227 -0.7393818  -3.5499322  -2.2753258   0.35703036 -0.71610826
   0.27231416  0.6770385  -2.4434972  -0.45439678 -1.2776635  -0.9586164
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486 -0.24586311  1.6020095   0.73685324 -1.1604499
  -0.03842597 -0.10137726 -0.06462532  1.7164044   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2795,[2],"[[ 1.9147987   2.429635   -0.7686213  -0.25966394  0.23820922  1.028751
   0.74813795 -0.4835707   1.3415768   1.8819261 ]]","[[-0.49973202  0.6323727  -0.8081118   0.24753764  0.6873978   1.3418288
   0.00294119 -0.37076598  0.1311701   0.71861595  0.00861117  1.1062475
   1.5377374   0.7114723  -1.7099916  -0.32207793 -1.6412531   0.44547904
  -0.7088058  -0.1256114   0.7387869   0.12311126 -0.47280562  1.2697041
   0.6117586  -0.1292788   0.9579352   0.51874006 -1.3292277  -2.199278
   0.02098217 -1.0850742   0.18486978  1.6834996   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2796,[2],"[[ 2.5089848   2.3133802  -0.28376514 -0.20823964 -0.05258507  1.3178144
   1.7333826  -0.40207565  1.2292812   1.4205693 ]]","[[-0.1805649   0.98397064 -0.44785592 -0.40355194  0.5536651   1.0497172
   1.2591088  -0.36519772 -0.42336345  1.0447892  -1.3245583  -0.5453632
   0.5780324   1.1420499  -2.2318926  -0.17234975 -1.2212548   0.5848347
  -0.8330661   0.53356117  1.7536792   0.17382461 -0.91133404  0.9446117
   1.2952564  -0.53641486  0.9579352   0.51874006 -1.3292277  -2.199278
   0.02098217 -1.0850742   0.18486978  1.6834996   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2797,[2],"[[ 1.3879733   3.4461298  -0.01992264  1.1681937   2.3837783   1.0539287
   2.2134516  -0.2539194   1.0951896   3.2319326 ]]","[[-1.6498718   1.2758185  -1.1930856  -0.4618874  -0.43943772  0.6763467
   0.87165624 -1.794659    0.20246023  1.0730479  -0.20920728  0.36756137
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.0649977  -2.1772203  -1.1602486  -1.0983276
   0.55807257 -0.32746965  0.19263001 -0.5547563   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2798,[2],"[[-0.01613104  3.1302152  -1.0517983   1.5888039   1.5456063   1.7645203
   3.092676   -0.55658495  0.23840213  2.7258363 ]]","[[ 2.3390982  -0.24392189 -0.86760634 -0.27944458 -1.0337539   0.53309464
   1.7222185  -1.0464861   0.12948409 -0.4637802  -0.21549426 -1.0643734
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486 -0.22186401 -0.9989043  -1.7346193   0.74025595
   0.37191695  0.8143531   0.28072074 -0.56145346  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2799,[1],"[[ 2.6003938  -0.4457649   2.2922165  -0.10785334 -0.1970259  -0.545113
   0.41708392 -0.7279258  -0.49709243 -0.2824765 ]]","[[-0.47907817 -1.7961836   0.00881167 -0.29665273 -0.43487749  0.19112279
   1.2265627   0.2750434  -0.37551004  0.8421526  -1.0545785  -0.9280861
  -0.17678213 -0.35045236  2.403126    0.4962304   0.50326544 -0.12252657
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486 -0.24586311  1.6020095   0.73685324 -1.1604499
  -0.03842597 -0.10137726 -0.06462532  1.7164044   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2800,[3],"[[-0.05908483  0.7141287  -0.5247656   0.01963435  1.9398493   0.17621958
   1.5775042  -0.8733353   1.0800307   0.29087842]]","[[-0.90056586  0.06478986 -0.8617797  -1.0485058   0.25020608  0.27562058
   0.33306044 -0.85249734 -1.2659463   2.0877495   0.51400405 -0.38898385
   0.80491734  0.6941788  -1.6354091   0.18502387  1.2217467  -1.808918
  -0.7109958  -0.11399388  0.7566737   0.12400505 -0.48053446  1.2639744
   0.62380487 -0.13645431 -0.38404125 -2.717745    0.07121618 -0.15024465
   0.02843747  1.2734587  -0.44401443  0.41168287  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2801,[1],"[[ 3.5690498  -0.03105026  2.5843832  -0.10434298 -0.3395016  -0.6846398
   0.42368087 -0.42887738 -0.00491732  0.02768568]]","[[-1.6193924   1.3360554   0.88332933 -0.15260509  1.0520582  -1.2170004
   1.3177159   1.0166866  -0.26519015 -0.28712016 -0.67620087  0.09942833
  -1.6885669   2.3231316   0.5992836   0.65959215 -0.729008    1.0226396
  -0.8330661   0.53356117  1.7536793   0.17382461 -0.9113341   0.9446117
   1.2952564  -0.53641486  0.69295734  0.15648818  0.42115587 -1.8339952
  -0.26211968  0.7509613   0.08853526  0.8186538   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
