,label,feature_less,feature_more
2146,[2],"[[ 2.6581829  -2.3703308   2.4504924   2.5065556   2.6775146   2.2264328
   0.92923903  2.3155358  -3.1746595  -1.5089947 ]]","[[ 0.02535213  0.59565014 -0.62825257  0.75675184  0.7438155   0.73447764
  -0.5185127  -0.7423269  -0.7481322  -0.73833686 -0.0870953  -0.6955222
  -0.64566773 -0.72694886  0.6174446  -0.6652649   0.64594674 -0.3987555
  -0.11562694  0.69392586 -0.71197003  0.37414986  0.7035139  -0.63372266
   0.66741246  0.01172286 -1.7761745   1.5185891  -1.5932186  -1.5622321
   1.5058243   0.15666391 -0.60175854 -1.0228902   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2147,[2],"[[ 2.523233   -3.040816    1.4246823   3.2588234   2.5026176   2.3792872
  -0.81879187  2.5149307  -3.4256437   0.58502996]]","[[-0.652382   -0.74334127 -0.6263524   0.6824818   0.6443963   0.7575325
  -0.67600566 -0.6891977  -0.54211813 -0.7428179  -0.13131157 -0.7261256
  -0.453199   -0.7147979   0.66079396 -0.7303844   0.01666181  0.24890509
   0.71875006  0.7080375  -0.5954934   0.5377924   0.73901457 -0.28212315
   0.3028103  -0.7209854  -0.37999675  1.5896502   0.50987    -0.9992328
  -0.02367793  0.0928376  -0.09612544  1.2931453   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2148,[1],"[[ 0.29098624  1.1650736   2.4679713  -0.28728223 -0.07314157 -0.31407335
   2.129844    0.7686758   1.691908   -0.46254733]]","[[ 0.6381925   0.17357813  0.5684835   0.38819182 -0.17168638 -0.7884886
   0.447006   -0.38772994 -0.47635546  0.36589187 -0.44543812 -0.58375967
   0.21628723 -0.7166816   0.23896563  0.11536799 -0.19241631  0.04221074
  -0.04729569 -0.13176143 -0.56052065 -0.06428088  0.5975659  -0.28162637
   0.2671143   0.58993053  1.0594581  -0.03983967  0.38511288 -2.0776174
   0.1995977   0.6608591  -0.12634248  1.0996432   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2149,[2],"[[ 2.708157   -1.9816318   2.0656533   1.7806903   2.6448243   2.9263418
   0.38759592  2.9051812  -2.3056676   0.03014901]]","[[ 0.02516552  0.13489819 -0.70185816  0.69501626  0.7397667   0.8700289
  -0.06601794 -0.89657164 -0.86318374 -0.85220087  0.03081574 -0.8678327
  -0.522443   -0.78121     0.6883539  -0.82071805  0.70240086  0.13976523
  -0.11829565  0.7662547  -0.82429755  0.39172935  0.751331   -0.14717844
   0.7203843  -0.00186793  1.4974536  -1.2430673   0.42913038 -0.49070442
  -0.25707588  0.5699853   0.03660671  1.218803    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2150,[2],"[[ 3.0616703  -2.4416516   2.6531243   2.1852942   2.041715    2.2345655
   0.66831684  2.6864316  -2.3456013  -0.9099277 ]]","[[ 0.02535213  0.59565014 -0.62825257  0.75675184  0.7438155   0.73447764
  -0.5185127  -0.7423269  -0.7481322  -0.73833686 -0.0870953  -0.6955222
  -0.64566773 -0.72694886  0.6174446  -0.6652649   0.64594674 -0.3987555
  -0.11562694  0.69392586 -0.71197003  0.37414986  0.7035139  -0.63372266
   0.66741246  0.01172286  1.7780819   2.028062   -0.24943843  0.623478
   1.7837924   0.860149   -0.6568931   0.41007456  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2151,[2],"[[ 2.9940045  -2.6793003   2.9683952   2.6517954   1.8750695   2.4355774
   0.7653221   3.0571852  -2.2986233  -0.51716924]]","[[ 0.02535213  0.59565014 -0.62825257  0.75675184  0.7438155   0.73447764
  -0.5185127  -0.7423269  -0.7481322  -0.73833686 -0.0870953  -0.6955222
  -0.64566773 -0.72694886  0.6174446  -0.6652649   0.64594674 -0.3987555
  -0.11562694  0.69392586 -0.71197003  0.37414986  0.7035139  -0.63372266
   0.66741246  0.01172286  1.077699    0.68425417  0.22680673 -0.6940173
   0.27924576 -2.830672    1.0972128  -0.01823738  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2152,[1],"[[ 1.433951   -0.9007369   2.9121177   1.0169629   0.13646197  0.35317194
   1.9571197   1.5084682  -0.4177731  -1.4552034 ]]","[[ 4.2307597e-01  1.2207167e-01  4.1352856e-01 -3.1620264e-04
   5.2848989e-01  4.3006039e-01 -5.1585537e-01 -5.1311237e-01
  -5.3565818e-01 -6.1187696e-01 -3.0981898e-01 -6.4769816e-01
   4.4934863e-01 -8.0823474e-02 -3.0730721e-01 -4.2415898e-02
   3.4913722e-01  1.3186902e-01 -4.2458143e-02  1.5948126e-01
  -7.9727757e-01  1.7634512e-01  3.4881467e-01 -1.6292319e-01
  -1.7218406e-01  4.7127175e-01  2.3673305e-01  2.8699453e+00
   2.9506972e-01  1.0788308e-01  9.1774601e-01 -8.1299961e-01
  -7.7761072e-01 -7.2470194e-01  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
2153,[3],"[[ 0.41857922 -0.27789494 -1.0663447  -0.4095836   0.2517912   2.0945241
  -0.9200587  -0.400935   -0.4194269  -0.44939795]]","[[ 2.7558780e-01  1.1337271e-01 -6.3022846e-01  9.0747185e-02
   5.8688545e-01 -4.7808704e-01 -6.6401459e-02 -3.8702261e-01
   1.7454527e-01  2.9115289e-01  6.0700494e-01 -4.4511992e-01
  -7.0956486e-01 -1.6536725e-01 -8.1651486e-02  3.4623569e-01
  -1.6614744e-01 -7.0335698e-01 -7.1352100e-01 -7.3151422e-01
  -5.9566420e-01  6.6899337e-02  7.4610829e-01 -2.2987056e-01
   4.6779931e-01 -1.6605452e-01 -7.3871401e-04 -3.5952955e-01
   1.0384560e+00  1.8607875e+00 -1.4672275e+00  2.2348888e+00
   6.8914282e-01 -7.5230801e-01  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
2154,[2],"[[ 2.1674187  -2.4895554   2.095159    1.9712546   2.2908676   3.154122
  -0.21666695  2.9999459  -2.9631045  -0.804291  ]]","[[ 1.8874697e-02  1.4983970e-01 -7.4395275e-01  7.4491864e-01
   7.4330515e-01  7.3863465e-01 -5.5324394e-01 -6.9290107e-01
  -7.1991545e-01 -6.9613856e-01  3.7454830e-03 -6.8894517e-01
  -6.1113465e-01 -6.2974441e-01  5.3715384e-01 -6.3653105e-01
   7.3774540e-01 -6.5182857e-02 -5.7487227e-02  6.9330704e-01
  -7.2395927e-01  5.5665582e-01  7.2211164e-01 -4.9492863e-01
   3.4944931e-01 -3.3328441e-04  1.3588928e-01 -5.4066056e-01
  -1.1446519e+00  5.9352088e-01 -1.7408207e-01  2.2892036e-01
   8.4763253e-01  1.3980839e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
2155,[3],"[[ 7.1581978e-01 -1.0752463e-01 -1.6207665e-02  5.3631335e-01
   1.3542411e+00  2.4874267e-01 -9.9661291e-01 -1.0658503e-03
  -5.2684879e-01  2.6478436e+00]]","[[ 0.5074148  -0.5844511  -0.66179514  0.5759311   0.26035243 -0.16491453
   0.6985902   0.58039457 -0.66588956  0.5674456   0.48650894 -0.3153266
  -0.52182263  0.33359608  0.29986763  0.5177132  -0.05399241  0.10813415
  -0.56049293  0.11184407 -0.5080352   0.19191831  0.6311713  -0.03284031
   0.33435857 -0.13864408  1.0594581  -0.03983967  0.38511288 -2.0776174
   0.1995977   0.6608591  -0.12634248  1.0996432   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2156,[1],"[[-0.17181556  2.2455592   2.6990204  -1.0874047  -0.8607816  -0.5302119
   3.2283282   0.6307812   2.897772   -0.5410718 ]]","[[ 0.880429    0.5324352   0.86576235  0.07726087 -0.7888083  -0.6327514
   0.17655745  0.08398886 -0.9328958   0.2754659  -0.6274742  -0.7779056
   0.5441574  -0.5398305   0.14793938  0.2125612   0.00691684  0.4594566
  -0.2181116   0.24102902 -0.29616326 -0.26429343 -0.11038447 -0.19539346
   0.36040887  0.56624895  1.0594581  -0.03983967  0.38511288 -2.0776174
   0.1995977   0.6608591  -0.12634248  1.0996432   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2157,[2],"[[ 2.1674187  -2.4895554   2.095159    1.9712546   2.2908676   3.154122
  -0.21666695  2.9999459  -2.9631045  -0.804291  ]]","[[ 1.8874697e-02  1.4983970e-01 -7.4395275e-01  7.4491864e-01
   7.4330515e-01  7.3863465e-01 -5.5324394e-01 -6.9290107e-01
  -7.1991545e-01 -6.9613856e-01  3.7454830e-03 -6.8894517e-01
  -6.1113465e-01 -6.2974441e-01  5.3715384e-01 -6.3653105e-01
   7.3774540e-01 -6.5182857e-02 -5.7487227e-02  6.9330704e-01
  -7.2395927e-01  5.5665582e-01  7.2211164e-01 -4.9492863e-01
   3.4944931e-01 -3.3328441e-04  1.3588928e-01 -5.4066056e-01
  -1.1446519e+00  5.9352088e-01 -1.7408207e-01  2.2892036e-01
   8.4763253e-01  1.3980839e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
2158,[3],"[[-9.6015736e-02 -3.2893687e-02 -3.6315385e-01  3.6500874e-01
   3.8716891e-01 -2.2436678e-03 -6.2673795e-01 -1.3952714e-01
   1.4583987e-01  3.2737489e+00]]","[[-0.03083849 -0.48150107 -0.45677352  0.47608757 -0.38587886  0.17163055
   0.6933918  -0.15496518 -0.57185394  0.69480455  0.17582986  0.11528535
  -0.23686963  0.01031117 -0.03513788  0.6875014  -0.13561733 -0.06640421
  -0.63327116  0.19053616  0.5737494   0.44508955  0.08965957 -0.23161276
   0.14326297 -0.53575397  1.0374007  -0.6059264   0.6042399  -0.82862306
  -0.6092214  -1.8375992   1.4249345   0.4551996   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2159,[2],"[[ 2.9881754  -2.298309    2.5051155   2.199532    2.364823    2.8461292
   0.34963232  2.9735286  -2.4357417   0.34422895]]","[[-0.28901502  0.69631857 -0.6331391   0.75861526  0.7374362   0.7541491
  -0.63872766 -0.6924443  -0.75849015 -0.75271475 -0.0231442  -0.715526
  -0.71491694 -0.7111005   0.6692306  -0.65775764  0.29497296  0.34885794
  -0.22722797  0.65952754 -0.70532995  0.50585544  0.71231306 -0.33755606
   0.6556251   0.01113991  1.355426   -0.44863847  0.544181    0.0031102
   0.9215543  -1.1874309   0.68157876  0.38710654  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2160,[1],"[[-0.30790418  2.501582    1.6843549  -1.04723    -1.9683735  -0.76564443
   3.3852625  -0.4598527   2.7255208  -1.3731244 ]]","[[ 0.6446081   0.6201576   0.6683234  -0.5784428  -0.6336548  -0.5623834
   0.36516932  0.28527692 -0.7083529   0.09141398 -0.66076225  0.09285073
   0.74137086 -0.73228604  0.35120893  0.07086051 -0.01056237 -0.403159
  -0.03345424 -0.2034341  -0.25086698 -0.16275911 -0.5306541  -0.15755877
   0.18573034  0.685974    0.23673305  2.8699453   0.29506972  0.10788308
   0.917746   -0.8129996  -0.7776107  -0.72470194  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2161,[2],"[[ 2.8000824  -2.6578667   1.9312655   2.7932575   3.766654    1.6672405
  -0.7665978   3.1717706  -3.4655685   0.94679475]]","[[-0.17639449 -0.6751869  -0.5165382   0.49107325  0.717898    0.68694204
  -0.5334705  -0.73847204  0.5378629  -0.6925603   0.07152417 -0.7189055
  -0.24457882 -0.5938553   0.2996112  -0.6658369   0.30130064  0.5918479
   0.70549333  0.7130208  -0.4754044   0.65853244  0.6865179  -0.2566229
   0.26277888 -0.46618354  0.5323194  -2.0372784  -1.2383901  -1.8356155
   0.81200427 -0.52643275 -0.5163972  -0.20555952  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2162,[2],"[[ 2.7523751 -2.4010668  2.0377214  2.9569948  2.5664837  2.206173
   0.1718357  2.067388  -2.3461812  0.7425221]]","[[-0.19344996 -0.5117274  -0.69519323  0.63264465  0.69292307  0.6942027
  -0.58207744 -0.6825435   0.43581453 -0.6926548  -0.2728772  -0.64858025
  -0.22067142 -0.6066521   0.71603864 -0.32852897  0.15826862 -0.11468194
  -0.5051029   0.88108313 -0.92120427 -0.50001276  0.9095934  -0.7298235
   0.5416085  -0.5824645   1.077699    0.68425417  0.22680673 -0.6940173
   0.27924576 -2.830672    1.0972128  -0.01823738  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2163,[2],"[[ 2.9881754  -2.298309    2.5051155   2.199532    2.364823    2.8461292
   0.34963232  2.9735286  -2.4357417   0.34422895]]","[[-0.28901502  0.69631857 -0.6331391   0.75861526  0.7374362   0.7541491
  -0.63872766 -0.6924443  -0.75849015 -0.75271475 -0.0231442  -0.715526
  -0.71491694 -0.7111005   0.6692306  -0.65775764  0.29497296  0.34885794
  -0.22722797  0.65952754 -0.70532995  0.50585544  0.71231306 -0.33755606
   0.6556251   0.01113991  1.355426   -0.44863847  0.544181    0.0031102
   0.9215543  -1.1874309   0.68157876  0.38710654  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2164,[2],"[[ 2.308658   -2.9313521   1.4232264   2.9245243   2.59503     1.9226631
  -0.8966147   2.4679024  -3.0183923  -0.49256995]]","[[-0.5467388  -0.71133256 -0.6328059   0.59152436  0.66198444  0.7383375
  -0.59951705 -0.7354403  -0.60040784 -0.6890019  -0.17513439 -0.63532317
  -0.47700712 -0.66946137  0.7671491   0.06123449  0.03427853  0.26126093
   0.29938722 -0.35148394 -0.91228956  0.30728704  0.78152037 -0.77603275
   0.7139711  -0.50765944 -0.37999675  1.5896502   0.50987    -0.9992328
  -0.02367793  0.0928376  -0.09612544  1.2931453   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2165,[2],"[[ 2.775469  -2.9625728  1.700946   2.7643106  2.692379   2.2493331
  -0.533337   2.841975  -2.9220102  1.0853006]]","[[-0.5329818  -0.69898546 -0.583952    0.5256016   0.6102939   0.7516424
  -0.6437428  -0.7265814  -0.5747197  -0.7342384  -0.26275164 -0.7039368
  -0.52035475 -0.7579477   0.72210044 -0.0609676  -0.0129262  -0.11404669
   0.500723    0.30835372 -0.18072066  0.3765524   0.7734391  -0.7609607
   0.5734337  -0.6354665   1.355426   -0.44863847  0.544181    0.0031102
   0.9215543  -1.1874309   0.68157876  0.38710654  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2166,[2],"[[ 2.326472   -2.7630854   2.0130746   2.4355216   1.516413    3.2587154
   0.10019939  2.5262911  -2.2673805  -0.3314089 ]]","[[ 1.8874697e-02  1.4983970e-01 -7.4395275e-01  7.4491864e-01
   7.4330515e-01  7.3863465e-01 -5.5324394e-01 -6.9290107e-01
  -7.1991545e-01 -6.9613856e-01  3.7454830e-03 -6.8894517e-01
  -6.1113465e-01 -6.2974441e-01  5.3715384e-01 -6.3653105e-01
   7.3774540e-01 -6.5182857e-02 -5.7487227e-02  6.9330704e-01
  -7.2395927e-01  5.5665582e-01  7.2211164e-01 -4.9492863e-01
   3.4944931e-01 -3.3328441e-04 -3.0905762e-01  9.6127069e-01
   1.5399508e+00  3.8545290e-01 -4.5989314e-01 -2.1171357e-01
   1.8229948e+00  4.6255589e-01  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
2167,[1],"[[ 0.95531374  0.6200236   3.1106822   0.7087421  -0.08014847  0.3602896
   2.521484    0.97707295  1.1779578   0.25238776]]","[[ 0.43068653  0.04457311  0.6949519   0.27051082 -0.48043966 -0.7365444
   0.35420075 -0.52625406  0.41322762  0.08972983 -0.68892145 -0.71811116
  -0.10744556 -0.54190433  0.14330094 -0.41141966  0.12099006  0.3048429
  -0.42896256  0.7930056  -0.8857898  -0.5584843   0.80427307 -0.07868791
   0.11149658  0.40787342  1.077699    0.68425417  0.22680673 -0.6940173
   0.27924576 -2.830672    1.0972128  -0.01823738  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2168,[3],"[[-0.18711405 -0.00394431  0.23434564 -0.31280276  0.46542886  0.05881438
  -0.26100472  0.21143177  0.47514477  1.3652982 ]]","[[ 0.23078953 -0.24413215 -0.5110164   0.013309   -0.41696373 -0.04295041
   0.32325304 -0.58662957 -0.3590429  -0.07194809 -0.01737202  0.20435137
  -0.39206815 -0.55186266 -0.575541    0.36806583 -0.04582294 -0.19400766
  -0.42338762 -0.39361167 -0.13539903  0.13426231  0.38344878  0.43250677
   0.32489634  0.00564844  1.4974536  -1.2430673   0.42913038 -0.49070442
  -0.25707588  0.5699853   0.03660671  1.218803    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2169,[2],"[[ 2.5864193  -2.2287855   1.794855    1.8242579   2.2193527   3.0945022
   0.14456332  2.7335584  -2.2618473  -1.0739914 ]]","[[-0.28901502  0.69631857 -0.6331391   0.75861526  0.7374362   0.7541491
  -0.63872766 -0.6924443  -0.75849015 -0.75271475 -0.0231442  -0.715526
  -0.71491694 -0.7111005   0.6692306  -0.65775764  0.29497296  0.34885794
  -0.22722797  0.65952754 -0.70532995  0.50585544  0.71231306 -0.33755606
   0.6556251   0.01113991  1.3162842   0.3751427  -0.27670097 -0.8474867
  -0.68869436  1.4735979   0.69071496  0.37051705  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
2170,[1],"[[-0.735568   1.5583361  2.3087113 -1.0723522 -1.1640302 -0.6388638
   2.4916966  0.1331724  1.9309387 -1.1123569]]","[[ 0.69903666  0.45194185  0.15687029 -0.2923264  -0.5813372  -0.48071215
   0.78657854 -0.20691304 -0.6707704   0.4597128  -0.5386106  -0.47335994
   0.44125324 -0.10561164 -0.28065085  0.37487793 -0.3693087  -0.15852098
  -0.76332384 -0.62837315 -0.7052647   0.08171303  0.73404884 -0.43438312
  -0.14394206  0.69883126  0.8286672   0.621858   -1.5033605  -1.6773194
  -0.29756784 -0.9175728   0.23787883  1.6603314   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
